ppm	val
3.64217	-0.201282	
3.64235	-0.197424	
3.64254	-0.206215	
3.64272	-0.19858	
3.6429	-0.191659	
3.64309	-0.186732	
3.64327	-0.183961	
3.64346	-0.199934	
3.64364	-0.187392	
3.64382	-0.213677	
3.64401	-0.230237	
3.64419	-0.189754	
3.64437	-0.187481	
3.64456	-0.211909	
3.64474	-0.199179	
3.64493	-0.188374	
3.64511	-0.209593	
3.64529	-0.217776	
3.64548	-0.225081	
3.64566	-0.222056	
3.64585	-0.212542	
3.64603	-0.197897	
3.64621	-0.221715	
3.6464	-0.246023	
3.64658	-0.209682	
3.64676	-0.215409	
3.64695	-0.208599	
3.64713	-0.200769	
3.64732	-0.204314	
3.6475	-0.194772	
3.64768	-0.227934	
3.64787	-0.232291	
3.64805	-0.210312	
3.64824	-0.203188	
3.64842	-0.221913	
3.6486	-0.204055	
3.64879	-0.18501	
3.64897	-0.227606	
3.64915	-0.226939	
3.64934	-0.223314	
3.64952	-0.22964	
3.64971	-0.217855	
3.64989	-0.241182	
3.65007	-0.234753	
3.65026	-0.205521	
3.65044	-0.222806	
3.65063	-0.193375	
3.65081	-0.190271	
3.65099	-0.241332	
3.65118	-0.212935	
3.65136	-0.222038	
3.65154	-0.222439	
3.65173	-0.176324	
3.65191	-0.189236	
3.6521	-0.204108	
3.65228	-0.222495	
3.65246	-0.213633	
3.65265	-0.210137	
3.65283	-0.216781	
3.65302	-0.187635	
3.6532	-0.207645	
3.65338	-0.189104	
3.65357	-0.174409	
3.65375	-0.221944	
3.65393	-0.185531	
3.65412	-0.185407	
3.6543	-0.203846	
3.65449	-0.192288	
3.65467	-0.225547	
3.65485	-0.201243	
3.65504	-0.194343	
3.65522	-0.215762	
3.6554	-0.219935	
3.65559	-0.215534	
3.65577	-0.195233	
3.65596	-0.216345	
3.65614	-0.231763	
3.65632	-0.225562	
3.65651	-0.216421	
3.65669	-0.237352	
3.65688	-0.227597	
3.65706	-0.204353	
3.65724	-0.233671	
3.65743	-0.22196	
3.65761	-0.210928	
3.65779	-0.218049	
3.65798	-0.232911	
3.65816	-0.237015	
3.65835	-0.240168	
3.65853	-0.238641	
3.65871	-0.208975	
3.6589	-0.223953	
3.65908	-0.223669	
3.65927	-0.214078	
3.65945	-0.226542	
3.65963	-0.22831	
3.65982	-0.21534	
3.66	-0.222479	
3.66018	-0.233653	
3.66037	-0.200757	
3.66055	-0.202823	
3.66074	-0.219828	
3.66092	-0.217938	
3.6611	-0.215363	
3.66129	-0.206079	
3.66147	-0.18918	
3.66166	-0.214913	
3.66184	-0.222874	
3.66202	-0.179552	
3.66221	-0.190997	
3.66239	-0.188243	
3.66257	-0.212082	
3.66276	-0.223784	
3.66294	-0.207694	
3.66313	-0.231559	
3.66331	-0.209446	
3.66349	-0.20133	
3.66368	-0.19134	
3.66386	-0.192502	
3.66405	-0.205011	
3.66423	-0.199391	
3.66441	-0.213265	
3.6646	-0.229252	
3.66478	-0.224483	
3.66496	-0.198798	
3.66515	-0.21946	
3.66533	-0.222171	
3.66552	-0.19534	
3.6657	-0.188593	
3.66588	-0.202586	
3.66607	-0.213545	
3.66625	-0.213856	
3.66644	-0.216027	
3.66662	-0.203193	
3.6668	-0.223362	
3.66699	-0.211216	
3.66717	-0.210132	
3.66735	-0.22453	
3.66754	-0.212217	
3.66772	-0.233435	
3.66791	-0.240457	
3.66809	-0.229855	
3.66827	-0.221255	
3.66846	-0.23706	
3.66864	-0.21241	
3.66882	-0.22082	
3.66901	-0.238676	
3.66919	-0.220525	
3.66938	-0.252631	
3.66956	-0.218796	
3.66974	-0.212927	
3.66993	-0.230375	
3.67011	-0.22557	
3.6703	-0.229837	
3.67048	-0.235123	
3.67066	-0.244572	
3.67085	-0.220858	
3.67103	-0.231741	
3.67121	-0.211962	
3.6714	-0.225674	
3.67158	-0.239698	
3.67177	-0.2207	
3.67195	-0.235271	
3.67213	-0.209101	
3.67232	-0.226598	
3.6725	-0.240498	
3.67269	-0.245901	
3.67287	-0.236869	
3.67305	-0.233431	
3.67324	-0.246861	
3.67342	-0.228271	
3.6736	-0.257071	
3.67379	-0.232383	
3.67397	-0.230553	
3.67416	-0.250297	
3.67434	-0.221768	
3.67452	-0.253609	
3.67471	-0.247611	
3.67489	-0.209851	
3.67508	-0.204203	
3.67526	-0.205659	
3.67544	-0.231856	
3.67563	-0.248222	
3.67581	-0.227447	
3.67599	-0.216515	
3.67618	-0.220188	
3.67636	-0.235689	
3.67655	-0.253325	
3.67673	-0.2417	
3.67691	-0.230474	
3.6771	-0.242627	
3.67728	-0.238519	
3.67747	-0.22655	
3.67765	-0.234544	
3.67783	-0.215128	
3.67802	-0.231591	
3.6782	-0.234986	
3.67838	-0.201386	
3.67857	-0.212963	
3.67875	-0.208905	
3.67894	-0.231651	
3.67912	-0.223879	
3.6793	-0.217898	
3.67949	-0.237218	
3.67967	-0.216424	
3.67986	-0.235247	
3.68004	-0.22115	
3.68022	-0.208031	
3.68041	-0.217577	
3.68059	-0.224848	
3.68077	-0.245736	
3.68096	-0.221275	
3.68114	-0.207188	
3.68133	-0.219041	
3.68151	-0.209042	
3.68169	-0.215996	
3.68188	-0.240413	
3.68206	-0.226189	
3.68225	-0.234385	
3.68243	-0.23299	
3.68261	-0.221475	
3.6828	-0.248369	
3.68298	-0.237974	
3.68316	-0.225279	
3.68335	-0.209026	
3.68353	-0.2229	
3.68372	-0.244067	
3.6839	-0.222911	
3.68408	-0.216139	
3.68427	-0.208989	
3.68445	-0.219506	
3.68463	-0.224009	
3.68482	-0.229818	
3.685	-0.234726	
3.68519	-0.222719	
3.68537	-0.228226	
3.68555	-0.231474	
3.68574	-0.222442	
3.68592	-0.201311	
3.68611	-0.207646	
3.68629	-0.225123	
3.68647	-0.23671	
3.68666	-0.23961	
3.68684	-0.216845	
3.68702	-0.227782	
3.68721	-0.231026	
3.68739	-0.202272	
3.68758	-0.212734	
3.68776	-0.216137	
3.68794	-0.199003	
3.68813	-0.208711	
3.68831	-0.206984	
3.6885	-0.211559	
3.68868	-0.228789	
3.68886	-0.224865	
3.68905	-0.226895	
3.68923	-0.229356	
3.68941	-0.23388	
3.6896	-0.238246	
3.68978	-0.225987	
3.68997	-0.21132	
3.69015	-0.208706	
3.69033	-0.219919	
3.69052	-0.230565	
3.6907	-0.23184	
3.69089	-0.207591	
3.69107	-0.212159	
3.69125	-0.250231	
3.69144	-0.215253	
3.69162	-0.194423	
3.6918	-0.208734	
3.69199	-0.197701	
3.69217	-0.225507	
3.69236	-0.225901	
3.69254	-0.216053	
3.69272	-0.208649	
3.69291	-0.206276	
3.69309	-0.226061	
3.69328	-0.200894	
3.69346	-0.216943	
3.69364	-0.216045	
3.69383	-0.211022	
3.69401	-0.244248	
3.69419	-0.227831	
3.69438	-0.216409	
3.69456	-0.217583	
3.69475	-0.219566	
3.69493	-0.198919	
3.69511	-0.214899	
3.6953	-0.215874	
3.69548	-0.198085	
3.69567	-0.230947	
3.69585	-0.219955	
3.69603	-0.244902	
3.69622	-0.23889	
3.6964	-0.198153	
3.69658	-0.210173	
3.69677	-0.224721	
3.69695	-0.226896	
3.69714	-0.194638	
3.69732	-0.21436	
3.6975	-0.227096	
3.69769	-0.21575	
3.69787	-0.229625	
3.69805	-0.225315	
3.69824	-0.20679	
3.69842	-0.205348	
3.69861	-0.252556	
3.69879	-0.236941	
3.69897	-0.208781	
3.69916	-0.211394	
3.69934	-0.185103	
3.69953	-0.213877	
3.69971	-0.227711	
3.69989	-0.212477	
3.70008	-0.221386	
3.70026	-0.206936	
3.70044	-0.22202	
3.70063	-0.236041	
3.70081	-0.217988	
3.701	-0.20436	
3.70118	-0.187888	
3.70136	-0.208876	
3.70155	-0.213112	
3.70173	-0.215369	
3.70192	-0.215443	
3.7021	-0.204432	
3.70228	-0.224236	
3.70247	-0.193624	
3.70265	-0.201047	
3.70283	-0.213394	
3.70302	-0.200399	
3.7032	-0.221748	
3.70339	-0.221213	
3.70357	-0.226593	
3.70375	-0.220385	
3.70394	-0.220255	
3.70412	-0.215664	
3.70431	-0.228133	
3.70449	-0.219927	
3.70467	-0.205903	
3.70486	-0.231651	
3.70504	-0.207652	
3.70522	-0.21288	
3.70541	-0.198562	
3.70559	-0.208868	
3.70578	-0.236621	
3.70596	-0.207078	
3.70614	-0.224528	
3.70633	-0.222044	
3.70651	-0.211099	
3.7067	-0.203792	
3.70688	-0.195934	
3.70706	-0.201376	
3.70725	-0.228289	
3.70743	-0.2369	
3.70761	-0.222923	
3.7078	-0.237277	
3.70798	-0.202598	
3.70817	-0.205098	
3.70835	-0.222703	
3.70853	-0.212679	
3.70872	-0.221289	
3.7089	-0.223448	
3.70909	-0.234647	
3.70927	-0.223045	
3.70945	-0.221426	
3.70964	-0.22144	
3.70982	-0.224236	
3.71	-0.237495	
3.71019	-0.239279	
3.71037	-0.225142	
3.71056	-0.22567	
3.71074	-0.241312	
3.71092	-0.203922	
3.71111	-0.210185	
3.71129	-0.218851	
3.71148	-0.197285	
3.71166	-0.232214	
3.71184	-0.233831	
3.71203	-0.204538	
3.71221	-0.2285	
3.71239	-0.242304	
3.71258	-0.213933	
3.71276	-0.222724	
3.71295	-0.232192	
3.71313	-0.22064	
3.71331	-0.220255	
3.7135	-0.243651	
3.71368	-0.232756	
3.71386	-0.20192	
3.71405	-0.231147	
3.71423	-0.217993	
3.71442	-0.22254	
3.7146	-0.245416	
3.71478	-0.216627	
3.71497	-0.218892	
3.71515	-0.224448	
3.71534	-0.226006	
3.71552	-0.23362	
3.7157	-0.223576	
3.71589	-0.208997	
3.71607	-0.228658	
3.71625	-0.215483	
3.71644	-0.196964	
3.71662	-0.227089	
3.71681	-0.220143	
3.71699	-0.22185	
3.71717	-0.223195	
3.71736	-0.214185	
3.71754	-0.216938	
3.71773	-0.211438	
3.71791	-0.207934	
3.71809	-0.20819	
3.71828	-0.225457	
3.71846	-0.228137	
3.71864	-0.226476	
3.71883	-0.214941	
3.71901	-0.192241	
3.7192	-0.206692	
3.71938	-0.21319	
3.71956	-0.198258	
3.71975	-0.220152	
3.71993	-0.218939	
3.72012	-0.196751	
3.7203	-0.215765	
3.72048	-0.208908	
3.72067	-0.218091	
3.72085	-0.224083	
3.72103	-0.217043	
3.72122	-0.24192	
3.7214	-0.221738	
3.72159	-0.220443	
3.72177	-0.246292	
3.72195	-0.228306	
3.72214	-0.223498	
3.72232	-0.266831	
3.72251	-0.241238	
3.72269	-0.20838	
3.72287	-0.250692	
3.72306	-0.219114	
3.72324	-0.212658	
3.72342	-0.231033	
3.72361	-0.230954	
3.72379	-0.262874	
3.72398	-0.221998	
3.72416	-0.199499	
3.72434	-0.21773	
3.72453	-0.220267	
3.72471	-0.21228	
3.7249	-0.204232	
3.72508	-0.216495	
3.72526	-0.212381	
3.72545	-0.249691	
3.72563	-0.244887	
3.72581	-0.196512	
3.726	-0.215901	
3.72618	-0.202057	
3.72637	-0.2074	
3.72655	-0.248845	
3.72673	-0.23619	
3.72692	-0.218526	
3.7271	-0.217232	
3.72728	-0.215422	
3.72747	-0.209876	
3.72765	-0.209117	
3.72784	-0.219618	
3.72802	-0.230873	
3.7282	-0.199955	
3.72839	-0.206383	
3.72857	-0.230266	
3.72876	-0.177964	
3.72894	-0.213584	
3.72912	-0.231621	
3.72931	-0.198721	
3.72949	-0.229876	
3.72967	-0.196003	
3.72986	-0.206704	
3.73004	-0.219241	
3.73023	-0.20044	
3.73041	-0.233572	
3.73059	-0.214427	
3.73078	-0.229066	
3.73096	-0.221232	
3.73115	-0.210252	
3.73133	-0.248164	
3.73151	-0.218555	
3.7317	-0.235197	
3.73188	-0.249082	
3.73206	-0.237405	
3.73225	-0.222803	
3.73243	-0.199801	
3.73262	-0.224739	
3.7328	-0.191807	
3.73298	-0.210912	
3.73317	-0.225211	
3.73335	-0.173241	
3.73354	-0.202836	
3.73372	-0.22107	
3.7339	-0.236861	
3.73409	-0.216333	
3.73427	-0.188811	
3.73445	-0.202616	
3.73464	-0.219303	
3.73482	-0.224693	
3.73501	-0.190711	
3.73519	-0.222624	
3.73537	-0.203825	
3.73556	-0.193075	
3.73574	-0.244095	
3.73593	-0.213281	
3.73611	-0.201108	
3.73629	-0.187286	
3.73648	-0.212071	
3.73666	-0.24482	
3.73684	-0.216354	
3.73703	-0.203298	
3.73721	-0.215494	
3.7374	-0.234922	
3.73758	-0.212194	
3.73776	-0.203657	
3.73795	-0.215503	
3.73813	-0.206007	
3.73832	-0.195595	
3.7385	-0.222671	
3.73868	-0.231114	
3.73887	-0.204863	
3.73905	-0.221008	
3.73923	-0.217804	
3.73942	-0.208459	
3.7396	-0.205534	
3.73979	-0.219468	
3.73997	-0.229798	
3.74015	-0.204359	
3.74034	-0.205108	
3.74052	-0.201392	
3.74071	-0.195551	
3.74089	-0.198008	
3.74107	-0.207657	
3.74126	-0.211829	
3.74144	-0.214747	
3.74162	-0.203565	
3.74181	-0.191301	
3.74199	-0.213385	
3.74218	-0.203621	
3.74236	-0.208172	
3.74254	-0.22335	
3.74273	-0.210449	
3.74291	-0.208806	
3.74309	-0.222343	
3.74328	-0.210821	
3.74346	-0.206515	
3.74365	-0.230795	
3.74383	-0.206733	
3.74401	-0.198678	
3.7442	-0.210415	
3.74438	-0.230144	
3.74457	-0.229399	
3.74475	-0.215362	
3.74493	-0.223655	
3.74512	-0.204919	
3.7453	-0.226971	
3.74548	-0.221102	
3.74567	-0.211211	
3.74585	-0.212917	
3.74604	-0.203675	
3.74622	-0.204132	
3.7464	-0.203154	
3.74659	-0.256765	
3.74677	-0.217746	
3.74696	-0.217966	
3.74714	-0.225444	
3.74732	-0.178195	
3.74751	-0.237242	
3.74769	-0.199444	
3.74787	-0.1977	
3.74806	-0.226984	
3.74824	-0.202167	
3.74843	-0.224774	
3.74861	-0.203623	
3.74879	-0.222998	
3.74898	-0.227857	
3.74916	-0.198188	
3.74935	-0.21631	
3.74953	-0.22914	
3.74971	-0.20841	
3.7499	-0.191607	
3.75008	-0.208532	
3.75026	-0.205849	
3.75045	-0.203977	
3.75063	-0.208682	
3.75082	-0.215914	
3.751	-0.203578	
3.75118	-0.200451	
3.75137	-0.208082	
3.75155	-0.1812	
3.75174	-0.192584	
3.75192	-0.187989	
3.7521	-0.218751	
3.75229	-0.244468	
3.75247	-0.219394	
3.75265	-0.244664	
3.75284	-0.213902	
3.75302	-0.20456	
3.75321	-0.206812	
3.75339	-0.20362	
3.75357	-0.219371	
3.75376	-0.183125	
3.75394	-0.193527	
3.75413	-0.203441	
3.75431	-0.227684	
3.75449	-0.223705	
3.75468	-0.213891	
3.75486	-0.229133	
3.75504	-0.175427	
3.75523	-0.202731	
3.75541	-0.218987	
3.7556	-0.212252	
3.75578	-0.210336	
3.75596	-0.190709	
3.75615	-0.220067	
3.75633	-0.202112	
3.75651	-0.213664	
3.7567	-0.225606	
3.75688	-0.211203	
3.75707	-0.198886	
3.75725	-0.200708	
3.75743	-0.225887	
3.75762	-0.212617	
3.7578	-0.222663	
3.75799	-0.199044	
3.75817	-0.212146	
3.75835	-0.232508	
3.75854	-0.198506	
3.75872	-0.207798	
3.7589	-0.192575	
3.75909	-0.197754	
3.75927	-0.198091	
3.75946	-0.199299	
3.75964	-0.208574	
3.75982	-0.201778	
3.76001	-0.219263	
3.76019	-0.205811	
3.76038	-0.219189	
3.76056	-0.228769	
3.76074	-0.210725	
3.76093	-0.20761	
3.76111	-0.201227	
3.76129	-0.224439	
3.76148	-0.235445	
3.76166	-0.218594	
3.76185	-0.225161	
3.76203	-0.220163	
3.76221	-0.203277	
3.7624	-0.229734	
3.76258	-0.241834	
3.76277	-0.230928	
3.76295	-0.211393	
3.76313	-0.199385	
3.76332	-0.230014	
3.7635	-0.214732	
3.76368	-0.204137	
3.76387	-0.222467	
3.76405	-0.20022	
3.76424	-0.225082	
3.76442	-0.247796	
3.7646	-0.22007	
3.76479	-0.220531	
3.76497	-0.214974	
3.76516	-0.217593	
3.76534	-0.228624	
3.76552	-0.229978	
3.76571	-0.216978	
3.76589	-0.199334	
3.76607	-0.236326	
3.76626	-0.214189	
3.76644	-0.20881	
3.76663	-0.244567	
3.76681	-0.204481	
3.76699	-0.212483	
3.76718	-0.214414	
3.76736	-0.214691	
3.76755	-0.226871	
3.76773	-0.205846	
3.76791	-0.222477	
3.7681	-0.226412	
3.76828	-0.206932	
3.76846	-0.215446	
3.76865	-0.23094	
3.76883	-0.191929	
3.76902	-0.210726	
3.7692	-0.236957	
3.76938	-0.193101	
3.76957	-0.224931	
3.76975	-0.22209	
3.76994	-0.204234	
3.77012	-0.235655	
3.7703	-0.227438	
3.77049	-0.226021	
3.77067	-0.241793	
3.77085	-0.232464	
3.77104	-0.2035	
3.77122	-0.209404	
3.77141	-0.220859	
3.77159	-0.205768	
3.77177	-0.204488	
3.77196	-0.218797	
3.77214	-0.228935	
3.77232	-0.227728	
3.77251	-0.226979	
3.77269	-0.230402	
3.77288	-0.220206	
3.77306	-0.226749	
3.77324	-0.227866	
3.77343	-0.19953	
3.77361	-0.239739	
3.7738	-0.238928	
3.77398	-0.203364	
3.77416	-0.237128	
3.77435	-0.228495	
3.77453	-0.220511	
3.77471	-0.21544	
3.7749	-0.214618	
3.77508	-0.222748	
3.77527	-0.221495	
3.77545	-0.23566	
3.77563	-0.222225	
3.77582	-0.225089	
3.776	-0.210035	
3.77619	-0.208437	
3.77637	-0.242539	
3.77655	-0.227589	
3.77674	-0.209793	
3.77692	-0.215122	
3.7771	-0.22681	
3.77729	-0.228894	
3.77747	-0.231818	
3.77766	-0.221909	
3.77784	-0.218076	
3.77802	-0.22414	
3.77821	-0.215246	
3.77839	-0.224626	
3.77858	-0.232892	
3.77876	-0.234943	
3.77894	-0.213399	
3.77913	-0.186189	
3.77931	-0.198922	
3.77949	-0.22539	
3.77968	-0.237284	
3.77986	-0.221061	
3.78005	-0.196586	
3.78023	-0.215456	
3.78041	-0.242142	
3.7806	-0.225787	
3.78078	-0.227334	
3.78097	-0.230664	
3.78115	-0.233474	
3.78133	-0.23135	
3.78152	-0.227032	
3.7817	-0.245018	
3.78188	-0.228695	
3.78207	-0.231672	
3.78225	-0.229531	
3.78244	-0.235722	
3.78262	-0.236511	
3.7828	-0.211005	
3.78299	-0.248531	
3.78317	-0.258428	
3.78336	-0.256725	
3.78354	-0.239898	
3.78372	-0.237962	
3.78391	-0.238317	
3.78409	-0.216536	
3.78427	-0.260065	
3.78446	-0.215885	
3.78464	-0.210354	
3.78483	-0.250169	
3.78501	-0.229291	
3.78519	-0.253359	
3.78538	-0.232915	
3.78556	-0.233259	
3.78574	-0.237754	
3.78593	-0.227812	
3.78611	-0.231661	
3.7863	-0.228641	
3.78648	-0.266117	
3.78666	-0.253104	
3.78685	-0.234452	
3.78703	-0.22821	
3.78722	-0.239765	
3.7874	-0.260014	
3.78758	-0.230376	
3.78777	-0.229619	
3.78795	-0.233696	
3.78813	-0.246757	
3.78832	-0.241867	
3.7885	-0.240615	
3.78869	-0.245909	
3.78887	-0.205479	
3.78905	-0.239947	
3.78924	-0.251677	
3.78942	-0.215556	
3.78961	-0.227284	
3.78979	-0.229911	
3.78997	-0.231387	
3.79016	-0.228792	
3.79034	-0.23847	
3.79052	-0.242434	
3.79071	-0.226949	
3.79089	-0.22905	
3.79108	-0.234274	
3.79126	-0.236436	
3.79144	-0.236281	
3.79163	-0.23717	
3.79181	-0.237212	
3.792	-0.25872	
3.79218	-0.254528	
3.79236	-0.229364	
3.79255	-0.231244	
3.79273	-0.216208	
3.79291	-0.233664	
3.7931	-0.23138	
3.79328	-0.223412	
3.79347	-0.247231	
3.79365	-0.215529	
3.79383	-0.233154	
3.79402	-0.238268	
3.7942	-0.198955	
3.79439	-0.215168	
3.79457	-0.219619	
3.79475	-0.209258	
3.79494	-0.2183	
3.79512	-0.247125	
3.7953	-0.233178	
3.79549	-0.229961	
3.79567	-0.234756	
3.79586	-0.206149	
3.79604	-0.218974	
3.79622	-0.204124	
3.79641	-0.236785	
3.79659	-0.262741	
3.79678	-0.201733	
3.79696	-0.209005	
3.79714	-0.228124	
3.79733	-0.222346	
3.79751	-0.232362	
3.79769	-0.236475	
3.79788	-0.20071	
3.79806	-0.201979	
3.79825	-0.222642	
3.79843	-0.204361	
3.79861	-0.227342	
3.7988	-0.202114	
3.79898	-0.208949	
3.79917	-0.248562	
3.79935	-0.207989	
3.79953	-0.214755	
3.79972	-0.209874	
3.7999	-0.215025	
3.80008	-0.253518	
3.80027	-0.224252	
3.80045	-0.224385	
3.80064	-0.237532	
3.80082	-0.213222	
3.801	-0.219746	
3.80119	-0.229096	
3.80137	-0.235195	
3.80155	-0.241587	
3.80174	-0.220564	
3.80192	-0.216248	
3.80211	-0.236868	
3.80229	-0.240165	
3.80247	-0.219345	
3.80266	-0.215765	
3.80284	-0.207907	
3.80303	-0.211399	
3.80321	-0.23983	
3.80339	-0.228332	
3.80358	-0.251087	
3.80376	-0.256692	
3.80394	-0.217861	
3.80413	-0.231748	
3.80431	-0.237331	
3.8045	-0.235484	
3.80468	-0.223321	
3.80486	-0.216372	
3.80505	-0.237609	
3.80523	-0.23305	
3.80542	-0.240726	
3.8056	-0.236013	
3.80578	-0.216332	
3.80597	-0.24063	
3.80615	-0.220051	
3.80633	-0.191078	
3.80652	-0.231017	
3.8067	-0.242974	
3.80689	-0.235296	
3.80707	-0.240854	
3.80725	-0.23221	
3.80744	-0.213715	
3.80762	-0.218305	
3.80781	-0.221384	
3.80799	-0.206268	
3.80817	-0.224337	
3.80836	-0.221346	
3.80854	-0.227974	
3.80872	-0.242587	
3.80891	-0.222792	
3.80909	-0.225549	
3.80928	-0.213513	
3.80946	-0.21453	
3.80964	-0.234565	
3.80983	-0.234265	
3.81001	-0.22377	
3.8102	-0.223916	
3.81038	-0.233361	
3.81056	-0.219214	
3.81075	-0.224546	
3.81093	-0.234826	
3.81111	-0.216825	
3.8113	-0.21572	
3.81148	-0.228146	
3.81167	-0.224259	
3.81185	-0.228208	
3.81203	-0.217425	
3.81222	-0.230645	
3.8124	-0.256952	
3.81259	-0.216965	
3.81277	-0.235542	
3.81295	-0.239922	
3.81314	-0.218852	
3.81332	-0.244437	
3.8135	-0.216791	
3.81369	-0.224436	
3.81387	-0.234516	
3.81406	-0.225534	
3.81424	-0.231991	
3.81442	-0.215734	
3.81461	-0.242249	
3.81479	-0.256202	
3.81497	-0.220541	
3.81516	-0.225667	
3.81534	-0.240269	
3.81553	-0.220355	
3.81571	-0.230978	
3.81589	-0.223105	
3.81608	-0.217699	
3.81626	-0.232513	
3.81645	-0.205083	
3.81663	-0.222258	
3.81681	-0.24164	
3.817	-0.242731	
3.81718	-0.241037	
3.81736	-0.22656	
3.81755	-0.24258	
3.81773	-0.239643	
3.81792	-0.239404	
3.8181	-0.245362	
3.81828	-0.232265	
3.81847	-0.224048	
3.81865	-0.230942	
3.81884	-0.240906	
3.81902	-0.236967	
3.8192	-0.239798	
3.81939	-0.229231	
3.81957	-0.225039	
3.81975	-0.235301	
3.81994	-0.235343	
3.82012	-0.234018	
3.82031	-0.222288	
3.82049	-0.2215	
3.82067	-0.23089	
3.82086	-0.25348	
3.82104	-0.246003	
3.82123	-0.224683	
3.82141	-0.254042	
3.82159	-0.243598	
3.82178	-0.229841	
3.82196	-0.225286	
3.82214	-0.227511	
3.82233	-0.252765	
3.82251	-0.219234	
3.8227	-0.234348	
3.82288	-0.245344	
3.82306	-0.225774	
3.82325	-0.238237	
3.82343	-0.227068	
3.82362	-0.243149	
3.8238	-0.226339	
3.82398	-0.233796	
3.82417	-0.261703	
3.82435	-0.238662	
3.82453	-0.247687	
3.82472	-0.254002	
3.8249	-0.257599	
3.82509	-0.250155	
3.82527	-0.227948	
3.82545	-0.219487	
3.82564	-0.249833	
3.82582	-0.254128	
3.82601	-0.210844	
3.82619	-0.219204	
3.82637	-0.226763	
3.82656	-0.223387	
3.82674	-0.244133	
3.82692	-0.245985	
3.82711	-0.204713	
3.82729	-0.231277	
3.82748	-0.260383	
3.82766	-0.214369	
3.82784	-0.230193	
3.82803	-0.234388	
3.82821	-0.239589	
3.8284	-0.238418	
3.82858	-0.210856	
3.82876	-0.228029	
3.82895	-0.242033	
3.82913	-0.247157	
3.82931	-0.220532	
3.8295	-0.214902	
3.82968	-0.227999	
3.82987	-0.220796	
3.83005	-0.216151	
3.83023	-0.226831	
3.83042	-0.241085	
3.8306	-0.226593	
3.83078	-0.225187	
3.83097	-0.241647	
3.83115	-0.238298	
3.83134	-0.208643	
3.83152	-0.22326	
3.8317	-0.239938	
3.83189	-0.228277	
3.83207	-0.217078	
3.83226	-0.22265	
3.83244	-0.245666	
3.83262	-0.22464	
3.83281	-0.241585	
3.83299	-0.23291	
3.83317	-0.217938	
3.83336	-0.22344	
3.83354	-0.232336	
3.83373	-0.254694	
3.83391	-0.207067	
3.83409	-0.234229	
3.83428	-0.236435	
3.83446	-0.240865	
3.83465	-0.244899	
3.83483	-0.212035	
3.83501	-0.263266	
3.8352	-0.218652	
3.83538	-0.2253	
3.83556	-0.23953	
3.83575	-0.21537	
3.83593	-0.236007	
3.83612	-0.228525	
3.8363	-0.247168	
3.83648	-0.212436	
3.83667	-0.215725	
3.83685	-0.223864	
3.83704	-0.223944	
3.83722	-0.248999	
3.8374	-0.236603	
3.83759	-0.249188	
3.83777	-0.227936	
3.83795	-0.217751	
3.83814	-0.2357	
3.83832	-0.22563	
3.83851	-0.21922	
3.83869	-0.243259	
3.83887	-0.231219	
3.83906	-0.22515	
3.83924	-0.244393	
3.83943	-0.236833	
3.83961	-0.244305	
3.83979	-0.212394	
3.83998	-0.229121	
3.84016	-0.239227	
3.84034	-0.232615	
3.84053	-0.25347	
3.84071	-0.229521	
3.8409	-0.230477	
3.84108	-0.215204	
3.84126	-0.244295	
3.84145	-0.232598	
3.84163	-0.210311	
3.84182	-0.237486	
3.842	-0.208744	
3.84218	-0.230771	
3.84237	-0.223159	
3.84255	-0.227087	
3.84273	-0.241647	
3.84292	-0.224455	
3.8431	-0.238718	
3.84329	-0.215085	
3.84347	-0.205302	
3.84365	-0.221424	
3.84384	-0.240711	
3.84402	-0.221078	
3.84421	-0.206417	
3.84439	-0.233118	
3.84457	-0.220807	
3.84476	-0.219199	
3.84494	-0.233313	
3.84512	-0.223224	
3.84531	-0.225781	
3.84549	-0.237485	
3.84568	-0.232938	
3.84586	-0.243005	
3.84604	-0.234849	
3.84623	-0.226326	
3.84641	-0.239479	
3.84659	-0.218372	
3.84678	-0.226431	
3.84696	-0.24646	
3.84715	-0.22852	
3.84733	-0.223102	
3.84751	-0.236624	
3.8477	-0.251312	
3.84788	-0.240722	
3.84807	-0.227648	
3.84825	-0.244396	
3.84843	-0.229693	
3.84862	-0.222783	
3.8488	-0.235916	
3.84898	-0.217425	
3.84917	-0.233462	
3.84935	-0.242097	
3.84954	-0.238942	
3.84972	-0.243149	
3.8499	-0.234925	
3.85009	-0.23107	
3.85027	-0.234937	
3.85046	-0.259438	
3.85064	-0.237402	
3.85082	-0.235176	
3.85101	-0.239234	
3.85119	-0.213947	
3.85137	-0.234837	
3.85156	-0.228658	
3.85174	-0.232038	
3.85193	-0.259296	
3.85211	-0.259915	
3.85229	-0.230815	
3.85248	-0.22523	
3.85266	-0.249839	
3.85285	-0.240379	
3.85303	-0.24543	
3.85321	-0.239639	
3.8534	-0.236822	
3.85358	-0.245202	
3.85376	-0.227892	
3.85395	-0.232614	
3.85413	-0.246766	
3.85432	-0.251317	
3.8545	-0.239629	
3.85468	-0.249875	
3.85487	-0.262896	
3.85505	-0.229452	
3.85524	-0.229779	
3.85542	-0.258271	
3.8556	-0.24752	
3.85579	-0.227939	
3.85597	-0.239994	
3.85615	-0.256348	
3.85634	-0.249134	
3.85652	-0.252133	
